ParentKey	LineNum	BatchNumber	ManufacturerSerialNumber	InternalSerialNumber	ExpiryDate	ManufacturingDate	AddmisionDate	Location	Notes	Quantity	BaseLineNumber	TrackingNote	TrackingNoteLine	ItemCode	SystemSerialNumber
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS04P CLD	1738	94			74LS04P CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS08 CLD	2282	95			74LS08 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS09 CLD	32	96			74LS09 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS10 CLD	17	97			74LS10 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS11 CLD	80	98			74LS11 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS112 CLD	134	99			74LS112 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS12 CLD	35	100			74LS12 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS138 CLD	135	101			74LS138 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS14 CLD	419	102			74LS14 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS147 CLD	256	103			74LS147 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS151 CLD	325	104			74LS151 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS154 CLD	120	105			74LS154 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS155 CLD	200	106			74LS155 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS157 CLD	217	107			74LS157 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS158N CLD	74	108			74LS158N CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS173 CLD	20	109			74LS173 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS192 CLD	240	110			74LS192 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS194 CLD	77	111			74LS194 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS21 CLD	96	112			74LS21 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS244 CLD	85	113			74LS244 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS266 CLD	84	114			74LS266 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS32 CLD	1715	115			74LS32 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS47 CLD	1125	116			74LS47 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS48 CLD	332	117			74LS48 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS73 CLD	265	118			74LS73 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS74 CLD	273	119			74LS74 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS83 CLD	622	120			74LS83 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS85 CLD	298	121			74LS85 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS86 CLD	196	122			74LS86 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS90 CLD	260	123			74LS90 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		74LS93 CLD	115	124			74LS93 CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		78L05 CHICO CLD	10	125			78L05 CHICO CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		93C46P CLD	75	126			93C46P CLD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AVS-312	187	127			AVS-312	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		KD-033	1	128			KD-033	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		ZD-205	137	129			ZD-205	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-12V 1.5A	4	130			AD-12V 1.5A	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-12V 1A	1	131			AD-12V 1A	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-12V 2A	223	132			AD-12V 2A	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		KD-215	66	133			KD-215	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-121S	1269	134			AD-121S	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-122S	5	135			AD-122S	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-051S	2	136			AD-051S	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-052SC	1229	137			AD-052SC	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-052S	928	138			AD-052S	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-053S	6	139			AD-053S	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-912M	434	140			AD-912M	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-912S	201	141			AD-912S	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-2501	126	142			AD-2501	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		ADC-IPUC05	182	143			ADC-IPUC05	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		ADC-IPUC04	458	144			ADC-IPUC04	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-1200F	1	145			AD-1200F	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-24SW	4	146			AD-24SW	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-30SW	105	147			AD-30SW	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-123S	91	148			AD-123S	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		EB-IPUT04BL	144	149			EB-IPUT04BL	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		EB-IPUT04BK	165	150			EB-IPUT04BK	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		EB-IPUT04RD	86	151			EB-IPUT04RD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-H140	288	152			HV-H140	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-UC8801	1	153			HV-UC8801	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-503	399	154			AD-503	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-122DTV	111	155			AD-122DTV	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TJ-1033	35	156			TJ-1033	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TJ-1143	54	157			TJ-1143	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TJ-1235	71	158			TJ-1235	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TJ-1240	10	159			TJ-1240	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-1000	721	160			AD-1000	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-1500 EVL	143	161			AD-1500 EVL	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-2000	108	162			AD-2000	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-500J	170	163			AD-500J	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		FY-2096A	904	164			FY-2096A	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TJ-1187	1	165			TJ-1187	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TJ-1245	2	166			TJ-1245	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		FY-2096U	1	167			FY-2096U	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		EV-T01	193	168			EV-T01	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		FY3108ST	169	169			FY3108ST	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		FY-5913	1	170			FY-5913	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		APNR-3002	164	171			APNR-3002	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-H236BK	426	172			HV-H236BK	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-UC515WH	73	173			HV-UC515WH	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HV-UC515BK	15	174			HV-UC515BK	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		LPS-1504	77	175			LPS-1504	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AXC-ZT	1	176			AXC-ZT	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CWT-207RD	52	177			CWT-207RD	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		UE-208B	259	178			UE-208B	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		QX-1730B	155	179			QX-1730B	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1736B	103	180			HY1.1736B	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RPAN320	25	181			RPAN320	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1739A	253	182			HY1.1739A	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1740B	188	183			HY1.1740B	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RPAN300	74	184			RPAN300	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1758	619	185			HY1.1758	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1744B	518	186			HY1.1744B	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1745	2543	187			HY1.1745	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RPAN350	311	188			RPAN350	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1761	51	189			HY1.1761	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1750	5587	190			HY1.1750	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RPAN335	448	191			RPAN335	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1762	552	192			HY1.1762	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RPAN330	258	193			RPAN330	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1763	399	194			HY1.1763	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1756	40	195			HY1.1756	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RPAN310	456	196			RPAN310	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1764	110	197			HY1.1764	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		QX-1759	278	198			QX-1759	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1747	256	199			HY1.1747	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HDV-241MF	10	200			HDV-241MF	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		ADV-241MF	126	201			ADV-241MF	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		ADV-245MF	2	202			ADV-245MF	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HDC-906	186	203			HDC-906	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HDC-895	2	204			HDC-895	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HDC-894	1	205			HDC-894	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-1321G	70	206			AD-1321G	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RPAN200	7	207			RPAN200	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1713A	40	208			HY1.1713A	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1794A	351	209			HY1.1794A	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1714B	1549	210			HY1.1714B	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1795B	238	211			HY1.1795B	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RPAN240	310	212			RPAN240	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RPAN245	158	213			RPAN245	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		QX-1066B	21	214			QX-1066B	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.4836	283	215			HY1.4836	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RA3XFJF	33	216			RA3XFJF	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1788A	258	217			HY1.1788A	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1710B	896	218			HY1.1710B	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		QX-1789B	1435	219			QX-1789B	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		GCB-003	1227	220			GCB-003	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RA3XMJF	60	221			RA3XMJF	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.4838	694	222			HY1.4838	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RA2XFJM	1	223			RA2XFJM	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		JFD-726	98	224			JFD-726	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		JFD-725	15418	225			JFD-725	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-3854	206	226			AD-3854	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1722	257	227			HY1.1722	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1801	388	228			HY1.1801	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1723	1748	229			HY1.1723	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1804	8440	230			HY1.1804	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1724	366	231			HY1.1724	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.1805	83	232			HY1.1805	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		QX-4847	27	233			QX-4847	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		HY1.4844	1100	234			HY1.4844	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		RA2XMJM	573	235			RA2XMJM	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		JFD-702	862	236			JFD-702	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		JFD-705	9707	237			JFD-705	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		AD-3853	412	238			AD-3853	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		CC-752	39	239			CC-752	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		GC-6H OF	102	240			GC-6H OF	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		VC-4H OF	62	241			VC-4H OF	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		VAGP-4/4	62	242			VAGP-4/4	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		VANP-4/4	4	243			VANP-4/4	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		WST-640G	24	244			WST-640G	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TYA-60	438	245			TYA-60	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TYA-61	361	246			TYA-61	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TY21-5	1194	247			TY21-5	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		GA-202	3	248			GA-202	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		GA-201	183	249			GA-201	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		TY21-1	172	250			TY21-1	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		BT1031	36	251			BT1031	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-25100BK	2	252			SCT-25100BK	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-25100TR	32	253			SCT-25100TR	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-25150BK	173	254			SCT-25150BK	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-25150TR	32	255			SCT-25150TR	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-25200TR	192	256			SCT-25200TR	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-36100BK	21	257			SCT-36100BK	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-36100TR	19	258			SCT-36100TR	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-36150BK	89	259			SCT-36150BK	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-36150TR	364	260			SCT-36150TR	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-36200BK	73	261			SCT-36200BK	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-36200TR	34	262			SCT-36200TR	
1		SAP-SH1	SAP-SH1		20211031	20201031	20201031		SCT-48250BK	27	263			SCT-48250BK	
