ParentKey	LineNum	ItemCode	ItemDescription	Quantity	Price	WarehouseCode	AccountCode	LineTotal
6	61	2SD1047 CLD	2SD1047 = KTD1047 ECG 36 CALIDAD	2	0.32	201	_SYS00000005053	0.64
6	62	2SD1554 CLD	2SD1554 CALIDAD	10	0.43	201	_SYS00000005053	4.30
6	63	2SD1555 CLD	2SD1555 CALIDAD	31	0.41	201	_SYS00000005053	12.71
6	64	2SD1651 CLD	2SD1651 CALIDAD	9	0.46	201	_SYS00000005053	4.14
6	65	2SD1825 CLD	2SD1825 CALIDAD	14	0.24	201	_SYS00000005053	3.36
6	66	2SD1877 CLD	2SD1877 CALIDAD	57	0.47	201	_SYS00000005053	26.79
6	67	2SD1878 CLD	2SD1878 CALIDAD	54	0.48	201	_SYS00000005053	25.92
6	68	2SD1879 CLD	2SD1879 CALIDAD	39	0.48	201	_SYS00000005053	18.72
6	69	2SD1880 CLD	2SD1880 CALIDAD	64	0.73	201	_SYS00000005053	46.72
6	70	2SD1881 CLD	2SD1881 CALIDAD	7	0.75	201	_SYS00000005053	5.25
6	71	2SD1887 CLD	2SD1887 = ECG 2354 CALIDAD	9	0.61	201	_SYS00000005053	5.49
6	72	2SD2495 CLD SANK	2SD2495 SANKEN CALIDAD	20	0.99	201	_SYS00000005053	19.80
6	73	2SD2499 CLD	2SD2499 CALIDAD	21	0.41	201	_SYS00000005053	8.61
6	74	2SD2539 CLD	2SD2539 CALIDAD	48	0.57	201	_SYS00000005053	27.36
6	75	2SD2580 CLD	2SD2580 CALIDAD	18	0.43	201	_SYS00000005053	7.74
6	76	2SD2624 CLD	2SD2624 CALIDAD	19	0.51	201	_SYS00000005053	9.69
6	77	2SD2627 CLD	2SD2627 CALIDAD	73	0.38	201	_SYS00000005053	27.74
6	78	2SD2645 CLD	2SD2645 CALIDAD	28	0.66	201	_SYS00000005053	18.48
6	79	2SD2689 CLD	2SD2689 CALIDAD	58	0.29	201	_SYS00000005053	16.82
6	80	2SD313 CLD	2SD313E = ECG 152 CALIDAD	12	0.15	201	_SYS00000005053	1.80
6	81	2SD401A CLD	2SD401A = ECG 375 CALIDAD	10	0.19	201	_SYS00000005053	1.90
6	82	2SD5024 CLD	2SD5024 CALIDAD	20	0.43	201	_SYS00000005053	8.60
6	83	2SD5032 CLD	2SD5032 CALIDAD	7	0.48	201	_SYS00000005053	3.36
6	84	2SD5036 CLD	2SD5036 CALIDAD	22	0.48	201	_SYS00000005053	10.56
6	85	2SD5071 CLD	2SD5071 CALIDAD	20	0.55	201	_SYS00000005053	11.00
6	86	2SD5072 CLD	2SD5072 CALIDAD	13	0.46	201	_SYS00000005053	5.98
6	87	2SD669AC CLD	2SD669AC = ECG 373 CALIDAD	4	0.07	201	_SYS00000005053	0.28
6	88	2SD880 CLD	2SD880 CALIDAD	1	0.12	201	_SYS00000005053	0.12
6	89	2SD882 CLD	2SD882 = ECG 184 CALIDAD	12	0.06	201	_SYS00000005053	0.72
6	90	2SK2640 CLD	2SK2640 CALIDAD	38	0.34	201	_SYS00000005053	12.92
6	91	2SK2723 CLD	2SK2723 CALIDAD	28	0.58	201	_SYS00000005053	16.24
6	92	2SK2845 CLD	2SK2845 CALIDAD	11	0.79	201	_SYS00000005053	8.69
6	93	2SK2876 CLD	2SK2876 CALIDAD	14	0.39	201	_SYS00000005053	5.46
6	94	2SK2961 CLD	2SK2961 CALIDAD	24	0.39	201	_SYS00000005053	9.36
6	95	2SK30 CLD	2SK30 = ECG 459 CALIDAD	93	0.06	201	_SYS00000005053	5.58
6	96	2SK3115 CLD	2SK3115 CALIDAD	11	0.35	201	_SYS00000005053	3.85
6	97	5Q0765RT CLD	5Q0765RT CALIDAD	11	0.79	201	_SYS00000005053	8.69
6	98	5Q1265RF CLD	5Q1265RF CALIDAD	3	0.95	201	_SYS00000005053	2.85
6	99	74LS00P CLD	74LS00P = HD74LS00P CALIDAD	140	0.24	201	_SYS00000005053	33.60
6	100	74LS02 CLD	74LS02 = HD74LS02P/SN74LS02N CALIDAD	32	0.21	201	_SYS00000005053	6.72
6	101	74LS04P CLD	74LS04P = HD74LS04P/SN74LS04N CALIDAD	5	0.23	201	_SYS00000005053	1.15
6	102	74LS08 CLD	74LS08 = HD74LS08P / 74F08PC CALIDAD	106	0.15	201	_SYS00000005053	15.90
6	103	74LS09 CLD	74LS09 CALIDAD	56	0.24	201	_SYS00000005053	13.44
6	104	74LS10 CLD	74LS10 = HD74LS10P CALIDAD	37	0.42	201	_SYS00000005053	15.54
6	105	74LS11 CLD	74LS11 = HD74LS11P CALIDAD	23	0.80	201	_SYS00000005053	18.40
6	106	74LS112 CLD	74LS112 = HD74LS112P CALIDAD	31	0.30	201	_SYS00000005053	9.30
6	107	74LS12 CLD	74LS12 CALIDAD	14	0.43	201	_SYS00000005053	6.02
6	108	74LS138 CLD	74LS138 = HD74LS138P CALIDAD	13	0.23	201	_SYS00000005053	2.99
6	109	74LS14 CLD	74LS14 = HD74LS14P CALIDAD	35	0.18	201	_SYS00000005053	6.30
6	110	74LS147 CLD	74LS147 CALIDAD	21	0.63	201	_SYS00000005053	13.23
6	111	74LS151 CLD	74LS151 = HD74LS151P CALIDAD	25	0.32	201	_SYS00000005053	8.00
6	112	74LS154 CLD	74LS154 CALIDAD	24	0.88	201	_SYS00000005053	21.12
6	113	74LS155 CLD	74LS155 CALIDAD	8	0.29	201	_SYS00000005053	2.32
6	114	74LS157 CLD	74LS157 = DM74LS157N CALIDAD	36	0.36	201	_SYS00000005053	12.96
6	115	74LS158N CLD	74LS158N CALIDAD	8	0.14	201	_SYS00000005053	1.12
6	116	74LS165 CLD	74LS165 CALIDAD	20	0.52	201	_SYS00000005053	10.40
6	117	74LS173 CLD	74LS173 CALIDAD	15	0.29	201	_SYS00000005053	4.35
6	118	74LS192 CLD	74LS192 = SN74LS192N CALIDAD	59	0.32	201	_SYS00000005053	18.88
6	119	74LS194 CLD	74LS194 = HD74LS194AP CALIDAD	55	0.40	201	_SYS00000005053	22.00
6	120	74LS21 CLD	74LS21 CALIDAD	18	0.37	201	_SYS00000005053	6.66
6	121	74LS244 CLD	74LS244 = SN74LS244CN CALIDAD	2	0.46	201	_SYS00000005053	0.92
6	122	74LS266 CLD	74LS266 CALIDAD	30	0.47	201	_SYS00000005053	14.10
6	123	74LS32 CLD	74LS32 = HD74LS32P/DM74LS32N CALIDAD	104	0.28	201	_SYS00000005053	29.12
6	124	74LS47 CLD	74LS47 = SN74LS47N CALIDAD	65	0.38	201	_SYS00000005053	24.70
6	125	74LS48 CLD	74LS48 = HD74LS48P CALIDAD	39	0.60	201	_SYS00000005053	23.40
6	126	74LS74 CLD	74LS74 CALIDAD	31	0.28	201	_SYS00000005053	8.68
6	127	74LS83 CLD	74LS83 = HD74LS83AP/SN74LS83N CALIDAD	36	0.62	201	_SYS00000005053	22.32
6	128	74LS85 CLD	74LS85 = HD74LS85P CALIDAD	16	0.34	201	_SYS00000005053	5.44
6	129	74LS90 CLD	74LS90 = HD74LS90P/SN74LS90N CALIDAD	8	0.31	201	_SYS00000005053	2.48
6	130	74LS93 CLD	74LS93 = HD74LS93P/SN74LS93N CALIDAD	33	0.38	201	_SYS00000005053	12.54
6	131	78L05 CHICO CLD	78L05 CHICO = L78L05 CALIDAD	1	0.06	201	_SYS00000005053	0.06
6	132	93C46P CLD	93C46P CALIDAD	39	0.10	201	_SYS00000005053	3.90
6	133	AVS-312	A/B SELECTOR LINEAL C/CABLE - NETO	14	1.36	201	_SYS00000005053	19.04
6	134	KD-033	ABSORVEDOR DE ESTANO AZUL	22	0.55	201	_SYS00000005053	12.10
6	135	ZD-205	ABSORVEDOR DE ESTANO AZUL GRUESO	113	1.15	201	_SYS00000005053	129.95
6	136	TS-192	ABSORVEDOR DE ESTANO METALICO NEGRO	39	0.78	201	_SYS00000005053	30.42
6	137	AD-12V 1A	ADAPTADOR AC/DC FIJO 12V-1A	1	2.19	201	_SYS00000005053	2.19
6	138	AD-12V 2A	ADAPTADOR AC/DC FIJO 12V-2A	33	3.75	201	_SYS00000005053	123.75
6	139	LLA-1250B	ADAPTADOR AC/DC FIJO DOBLE 6V Y 12V 500MA	29	2.15	201	_SYS00000005053	62.35
6	140	KD-215	ADAPTADOR AC/DC FIJO P/PLAY STATION 2 8.5V-5600	1	2.54	201	_SYS00000005053	2.54
6	141	AD-121S	ADAPTADOR AC/DC INTEL. FIJO 12V-1A PLUG 2.5	160	1.66	201	_SYS00000005053	265.60
6	142	AD-122S	ADAPTADOR AC/DC INTEL. FIJO 12V-2A PLUG 2.5	51	1.96	201	_SYS00000005053	99.96
6	143	AD-241S	ADAPTADOR AC/DC INTEL. FIJO 24V-1A C/PLUG 2.5	44	3.10	201	_SYS00000005053	136.40
6	144	AD-051S	ADAPTADOR AC/DC INTEL. FIJO 5V-1A PLUG 2.5	149	1.26	201	_SYS00000005053	187.74
6	145	AD-052SC	ADAPTADOR AC/DC INTEL. FIJO 5V-2A PLUG 0.7 (TABLET) - NETO	223	1.45	201	_SYS00000005053	323.35
6	146	AD-052S	ADAPTADOR AC/DC INTEL. FIJO 5V-2A PLUG 2.5	204	1.45	201	_SYS00000005053	295.80
6	147	AD-053S	ADAPTADOR AC/DC INTEL. FIJO 5V-3A PLUG 2.5	16	2.62	201	_SYS00000005053	41.92
6	148	AD-912M	ADAPTADOR AC/DC INTEL. FIJO 9V-1.2A MULTIPLUG	86	2.15	201	_SYS00000005053	184.90
6	149	AD-912S	ADAPTADOR AC/DC INTEL. FIJO 9V-1.2A PLUG 2.5	94	1.50	201	_SYS00000005053	141.00
6	150	AD-2501	ADAPTADOR AC/DC INTEL. P/CAMARA 2500MA - NETO	46	8.25	201	_SYS00000005053	379.50
6	151	ADC-IPUC05	ADAPTADOR AC/DC INTELIG. P/CARRO 5V-1.2A C/2 USB	69	0.66	201	_SYS00000005053	45.54
6	152	ADC-IPUC04	ADAPTADOR AC/DC INTELIG. P/CARRO 5V-2.1A C/2 USB	13	0.78	201	_SYS00000005053	10.14
6	153	AD-1200F	ADAPTADOR AC/DC INTELIGENTE 1200MA	1	4.39	201	_SYS00000005053	4.39
6	154	AD-24SW	ADAPTADOR AC/DC INTELIGENTE 2000MA MULTIPLUG	14	4.90	201	_SYS00000005053	68.60
6	155	AD-30SW	ADAPTADOR AC/DC INTELIGENTE 2500MA MULTIPLUG	32	5.48	201	_SYS00000005053	175.36
6	156	AD-123S	ADAPTADOR AC/DC INTELIGENTE FIJO 12V-3A C/PLUG 2.5	16	3.22	201	_SYS00000005053	51.52
6	157	AD-242S	ADAPTADOR AC/DC INTELIGENTE FIJO 24V-2A C/PLUG 2.5	50	4.30	201	_SYS00000005053	215.00
6	158	EB-IPUT04BL	ADAPTADOR AC/DC INTELIGENTE FIJO 5V-1A C/USB AZUL	36	0.57	201	_SYS00000005053	20.52
6	159	EB-IPUT04BK	ADAPTADOR AC/DC INTELIGENTE FIJO 5V-1A C/USB NEGRO	5	0.56	201	_SYS00000005053	2.80
6	160	EB-IPUT04RD	ADAPTADOR AC/DC INTELIGENTE FIJO 5V-1A C/USB ROJO	31	0.57	201	_SYS00000005053	17.67
6	161	HV-H140	ADAPTADOR AC/DC INTELIGENTE FIJO 5V-2.4A C/2 USB	114	2.01	201	_SYS00000005053	229.14
6	162	AD-503	ADAPTADOR AC/DC INTELIGENTE FIJO 5V-2A C/USB - NETO	167	1.97	201	_SYS00000005053	328.99
6	163	AD-122DTV	ADAPTADOR AC/DC P/DIREC-TV 12V-2A	85	3.21	201	_SYS00000005053	272.85
6	164	TJ-1033	ADAPTADOR AC/DC P/LAPTOP HP 18.5V-3.5A PTA. AMARILLO - NETO	11	4.31	201	_SYS00000005053	47.41
6	165	TJ-1143	ADAPTADOR AC/DC P/LAPTOP HP 18.5V-3.5A PTA. FINA	18	4.85	201	_SYS00000005053	87.30
6	166	TJ-1142	ADAPTADOR AC/DC P/LAPTOP HP 19V-4.74A PTA. FINA	18	5.72	201	_SYS00000005053	102.96
6	167	TJ-1235	ADAPTADOR AC/DC P/MONITOR 12V-4.5A C/PLUG 2.5 - NETO	14	4.32	201	_SYS00000005053	60.48
6	168	TJ-1240	ADAPTADOR AC/DC P/MONITOR 12V-6A C/PLUG 2.5	33	5.37	201	_SYS00000005053	177.21
6	169	AD-1000	ADAPTADOR AC/DC UNIVERSAL 1000MA	26	2.52	201	_SYS00000005053	65.52
6	170	AD-1500 EVL	ADAPTADOR AC/DC UNIVERSAL 1500MA	27	3.91	201	_SYS00000005053	105.57
6	171	AD-2000	ADAPTADOR AC/DC UNIVERSAL 2000MA	21	4.28	201	_SYS00000005053	89.88
6	172	AD-500J	ADAPTADOR AC/DC UNIVERSAL 500MA	37	2.23	201	_SYS00000005053	82.51
6	173	FY-2096A	ADAPTADOR AC/DC UNIVERSAL P/LAPTOP 100W	125	3.65	201	_SYS00000005053	456.25
6	174	TJ-1187	ADAPTADOR AC/DC UNIVERSAL P/LAPTOP 90W	1	10.03	201	_SYS00000005053	10.03
6	175	TJ-1245	ADAPTADOR AC/DC UNIVERSAL P/LAPTOP 90W C/DISPLAY	1	12.13	201	_SYS00000005053	12.13
6	176	EV-T01	ADAPTADOR ENCHUFE CORRIENTE UNIVERSAL = EB-JY103	99	1.03	201	_SYS00000005053	101.97
6	177	FY3108ST	ADAPTADOR HDTV MHL P/SAMSUNG/SONY/HTC - NETO	7	3.39	201	_SYS00000005053	23.73
6	178	APNR-3002	ADAPTADOR IMPEDANCIA ALTA/BAJA 25-55W - NETO	23	5.09	201	_SYS00000005053	117.07
6	179	HV-H236BK	ADAPTADOR INTEL. P/CARRO 5V-2.1A C/2 USB NEGRO	46	1.10	201	_SYS00000005053	50.60
6	180	HV-UC515WH	ADAPTADOR INTEL. P/CARRO 5V-2.4A C/2 USB BLANCO	5	1.39	201	_SYS00000005053	6.95
6	181	HV-UC515BK	ADAPTADOR INTEL. P/CARRO 5V-2.4A C/2 USB NEGRO	5	1.39	201	_SYS00000005053	6.95
6	182	LPS-1504	ADAPTADOR LAPTOP TOSHIBA 15V-4A	11	5.61	201	_SYS00000005053	61.71
6	183	AXC-ZT	ADAPTADOR LINE ARRAY EVENT PARA PEDESTAL	1	21.56	201	_SYS00000005053	21.56
6	184	LPS-1903	ADAPTADOR MONITOR LG 19V-3A	19	4.27	201	_SYS00000005053	81.13
6	185	LPS-1421	ADAPTADOR MONITOR SAMSUNG 14V-2.14A	21	4.38	201	_SYS00000005053	91.98
6	186	CWT-207BL	ADAPTADOR TRANS. P/CARRO C/USB/SD/AUX AZUL	8	2.12	201	_SYS00000005053	16.96
6	187	CWT-207RD	ADAPTADOR TRANS. P/CARRO C/USB/SD/AUX ROJO	1	2.09	201	_SYS00000005053	2.09
6	188	UE-208B	ADAPTADOR USB 2.0 A LAN (RJ-45) - NETO	77	2.57	201	_SYS00000005053	197.89
6	189	HV-WF31	ADAPTADOR USB WIFI 150MBPS WIRELESS N	7	3.94	201	_SYS00000005053	27.58
6	190	HV-WF30	ADAPTADOR USB WIFI N150 C/ANTENA 6DBI	2	5.66	201	_SYS00000005053	11.32
6	191	QX-1730B	ADP. 2 JACK 3.5 X PLUG 3.5 ST	96	0.07	201	_SYS00000005053	6.72
6	192	RPAN360	ADP. 2 JACK 3.5 X PLUG 3.5 ST SOLIDO	81	0.53	201	_SYS00000005053	42.93
6	193	HY1.1736B	ADP. 2 JACK 6.3 X PLUG 3.5 ST	40	0.13	201	_SYS00000005053	5.20
6	194	RPAN320	ADP. 2 JACK 6.3 X PLUG 3.5 ST SOLIDO	35	1.09	201	_SYS00000005053	38.15
6	195	HY1.1739A	ADP. 2 JACK 6.3 X PLUG 6.3 MN	137	0.11	201	_SYS00000005053	15.07
6	196	HY1.1740B	ADP. 2 JACK 6.3 X PLUG 6.3 ST	57	0.12	201	_SYS00000005053	6.84
6	197	RPAN300	ADP. 2 JACK 6.3 X PLUG 6.3 ST SOLIDO	53	1.24	201	_SYS00000005053	65.72
6	198	HY1.1758	ADP. 2 JACK RCA X JACK RCA	155	0.11	201	_SYS00000005053	17.05
6	199	HY1.1744B	ADP. 2 JACK RCA X PLUG 3.5 MN	136	0.07	201	_SYS00000005053	9.52
6	200	HY1.1745	ADP. 2 JACK RCA X PLUG 3.5 ST	886	0.07	201	_SYS00000005053	62.02
6	201	RPAN350	ADP. 2 JACK RCA X PLUG 3.5 ST SOLIDO	73	0.40	201	_SYS00000005053	29.20
6	202	HY1.1761	ADP. 2 JACK RCA X PLUG 3.5 ST Y	56	0.13	201	_SYS00000005053	7.28
6	203	HY1.1750	ADP. 2 JACK RCA X PLUG 6.3 MN	25	0.08	201	_SYS00000005053	2.00
6	204	RPAN335	ADP. 2 JACK RCA X PLUG 6.3 MN SOLIDO	178	0.51	201	_SYS00000005053	90.78
6	205	HY1.1762	ADP. 2 JACK RCA X PLUG 6.3 MN Y	280	0.13	201	_SYS00000005053	36.40
6	206	RPAN330	ADP. 2 JACK RCA X PLUG 6.3 ST SOLIDO	54	0.52	201	_SYS00000005053	28.08
6	207	HY1.1763	ADP. 2 JACK RCA X PLUG 6.3 ST Y	455	0.13	201	_SYS00000005053	59.15
6	208	HY1.1756	ADP. 2 JACK RCA X PLUG RCA	154	0.06	201	_SYS00000005053	9.24
6	209	RPAN310	ADP. 2 JACK RCA X PLUG RCA SOLIDO - Oferta	93	0.43	201	_SYS00000005053	39.99
6	210	HY1.1764	ADP. 2 JACK RCA X PLUG RCA Y	63	0.13	201	_SYS00000005053	8.19
6	211	QX-1759	ADP. 2 PLUG RCA X JACK RCA	24	0.14	201	_SYS00000005053	3.36
6	212	HY1.1747	ADP. 2 PLUG RCA X PLUG 3.5 ST	44	0.15	201	_SYS00000005053	6.60
6	213	HY1.1757	ADP. 2 PLUG RCA X PLUG RCA	2	0.13	201	_SYS00000005053	0.26
6	214	HDV-241MF	ADP. DVI MACHO 24_1 X HDMI HEMBRA CALIDAD	4	0.61	201	_SYS00000005053	2.44
6	215	ADV-241MF	ADP. DVI MACHO 24_1 X VGA HEMBRA CALIDAD	12	0.64	201	_SYS00000005053	7.68
6	216	HDV-245MF	ADP. DVI MACHO 24_5 X HDMI HEMBRA CALIDAD	70	0.63	201	_SYS00000005053	44.10
6	217	ADV-245MF	ADP. DVI MACHO 24_5 X VGA HEMBRA CALIDAD	32	0.67	201	_SYS00000005053	21.44
6	218	HDC-906	ADP. HDMI HEMBRA X MICRO HDMI MACHO CALIDAD	9	0.51	201	_SYS00000005053	4.59
6	219	HDC-895	ADP. HDMI MACHO X HDMI HEMBRA AJUSTABLE CALIDAD	7	1.75	201	_SYS00000005053	12.25
6	220	HDC-894	ADP. HDMI MACHO X HDMI HEMBRA TIPO L CALIDAD	1	0.41	201	_SYS00000005053	0.41
6	221	AD-1321G	ADP. JACK 2.5 X PLUG 3.5 ST	50	0.13	201	_SYS00000005053	6.50
6	222	RPAN200	ADP. JACK 3.5 X PLUG 3.5 ST TIPO L SOLIDO	8	0.39	201	_SYS00000005053	3.12
6	223	HY1.1713A	ADP. JACK 3.5 X PLUG 6.3 MN	2	0.06	201	_SYS00000005053	0.12
6	224	HY1.1794A	ADP. JACK 3.5 X PLUG 6.3 MN METAL - CORTO	372	0.16	201	_SYS00000005053	59.52
6	225	HY1.1714B	ADP. JACK 3.5 X PLUG 6.3 ST	214	0.07	201	_SYS00000005053	14.98
6	226	HY1.1795B	ADP. JACK 3.5 X PLUG 6.3 ST METAL	468	0.17	201	_SYS00000005053	79.56
6	227	RPAN240	ADP. JACK 3.5 X PLUG 6.3 ST SOLIDO	65	0.46	201	_SYS00000005053	29.90
6	228	RPAN245	ADP. JACK 3.5 X PLUG 6.3 ST TIPO L SOLIDO	35	0.44	201	_SYS00000005053	15.40
6	229	QX-1066B	ADP. JACK 3.5 X PLUG RCA = QX1766B	117	0.13	201	_SYS00000005053	15.21
6	230	QX-1819B	ADP. JACK 3.5 X PLUG RCA METAL	2	0.16	201	_SYS00000005053	0.32
6	231	HY1.4836	ADP. JACK 6.3 X JACK CANON METAL	13	0.67	201	_SYS00000005053	8.71
6	232	RA3XFJF	ADP. JACK 6.3 X JACK CANON METAL - NETO	23	1.52	201	_SYS00000005053	34.96
6	233	HY1.1704B	ADP. JACK 6.3 X PLUG 2.5 ST - Oferta	3	0.12	201	_SYS00000005053	0.36
6	234	HY1.1709A	ADP. JACK 6.3 X PLUG 3.5 MN	2	0.06	201	_SYS00000005053	0.12
6	235	HY1.1788A	ADP. JACK 6.3 X PLUG 3.5 MN METAL	148	0.17	201	_SYS00000005053	25.16
6	236	HY1.1710B	ADP. JACK 6.3 X PLUG 3.5 ST	200	0.07	201	_SYS00000005053	14.00
6	237	QX-1789B	ADP. JACK 6.3 X PLUG 3.5 ST METAL	57	0.17	201	_SYS00000005053	9.69
6	238	RPAN220	ADP. JACK 6.3 X PLUG 3.5 ST SOLIDO	57	0.66	201	_SYS00000005053	37.62
6	239	GCB-003	ADP. JACK 6.3 X PLUG CANON METAL	106	0.66	201	_SYS00000005053	69.96
6	240	RA3XMJF	ADP. JACK 6.3 X PLUG CANON METAL	15	1.52	201	_SYS00000005053	22.80
6	241	HY1.4838	ADP. JACK CANON X PLUG 6.3 MN METAL	65	0.62	201	_SYS00000005053	40.30
6	242	JFD-725	ADP. JACK DC 2.5 X BORNERA 2 PINES	763	0.09	201	_SYS00000005053	68.67
